nbfc_id,layer,quarter,period_end,sector,loan_outstanding_cr,gnpa_pct,gnpa_amount_cr,nnpa_pct,nnpa_amount_cr,pcr,crar_pct,roa_pct
NBFC003,Upper Layer,FY25Q4,2025-03-31,Infrastructure,27335.86,2.562,700.34,0.538,147.07,0.79,27.57,3.167
NBFC003,Upper Layer,FY25Q4,2025-03-31,MSME,23430.74,3.395,795.47,0.713,167.06,0.79,26.41,2.233
NBFC003,Upper Layer,FY25Q4,2025-03-31,Microfinance,7810.25,5.858,457.52,1.23,96.07,0.79,27.98,2.7385
NBFC003,Upper Layer,FY25Q4,2025-03-31,Retail (Gold),11715.37,0.926,108.48,0.194,22.73,0.79,26.62,2.704
NBFC003,Upper Layer,FY25Q4,2025-03-31,Retail (Housing),42956.36,1.521,653.37,0.319,137.03,0.79,23.7,2.45
NBFC003,Upper Layer,FY25Q4,2025-03-31,Retail (Personal/Unsecured),19525.62,4.833,943.67,1.015,198.19,0.79,25.21,2.291
NBFC003,Upper Layer,FY25Q4,2025-03-31,Retail (Vehicle),39051.23,2.741,1070.39,0.576,224.94,0.79,27.18,2.293
NBFC003,Upper Layer,FY25Q4,2025-03-31,Wholesale/Corporate,23430.74,3.078,721.2,0.646,151.36,0.79,27.56,2.9515000000000002
NBFC004,Upper Layer,FY21Q4,2021-03-31,Infrastructure,8646.67,4.835,418.07,2.176,188.15,0.55,22.38,1.557
NBFC004,Upper Layer,FY21Q4,2021-03-31,MSME,7411.43,7.131,528.51,3.209,237.83,0.55,22.79,1.777
NBFC004,Upper Layer,FY21Q4,2021-03-31,Microfinance,2470.48,11.722,289.59,5.275,130.32,0.55,25.58,0.902
NBFC004,Upper Layer,FY21Q4,2021-03-31,Retail (Gold),3705.72,1.985,73.56,0.893,33.09,0.55,25.37,1.218
NBFC004,Upper Layer,FY21Q4,2021-03-31,Retail (Housing),13587.63,3.141,426.79,1.413,191.99,0.55,26.1,1.305
NBFC004,Upper Layer,FY21Q4,2021-03-31,Retail (Personal/Unsecured),6176.19,9.734,601.19,4.38,270.52,0.55,25.29,1.251
NBFC004,Upper Layer,FY21Q4,2021-03-31,Retail (Vehicle),12352.39,6.141,758.56,2.763,341.3,0.55,25.59,1.528
NBFC004,Upper Layer,FY21Q4,2021-03-31,Wholesale/Corporate,7411.43,6.72,498.05,3.024,224.12,0.55,24.1,1.664
NBFC004,Upper Layer,FY22Q2,2021-09-30,Infrastructure,9132.81,5.337,487.42,2.242,204.76,0.58,25.83,1.919
NBFC004,Upper Layer,FY22Q2,2021-09-30,MSME,7828.12,7.411,580.14,3.158,247.21,0.574,28.51,1.155
NBFC004,Upper Layer,FY22Q2,2021-09-30,Microfinance,2609.37,11.958,312.03,5.022,131.04,0.58,24.47,1.719
NBFC004,Upper Layer,FY22Q2,2021-09-30,Retail (Gold),3914.06,1.948,76.25,0.818,32.02,0.58,25.14,1.811
NBFC004,Upper Layer,FY22Q2,2021-09-30,Retail (Housing),14351.55,3.254,467.0,1.367,196.19,0.58,25.75,1.254
NBFC004,Upper Layer,FY22Q2,2021-09-30,Retail (Personal/Unsecured),6523.43,10.177,663.89,4.274,278.81,0.58,24.05,1.608
NBFC004,Upper Layer,FY22Q2,2021-09-30,Retail (Vehicle),13046.86,5.897,769.37,2.477,323.17,0.58,27.43,1.361
NBFC004,Upper Layer,FY22Q2,2021-09-30,Wholesale/Corporate,7828.12,6.386,499.9,2.682,209.95,0.58,24.98,2.033
NBFC004,Upper Layer,FY22Q4,2022-03-31,Infrastructure,9620.97,4.508,433.71,1.758,169.14,0.61,28.66,1.962
NBFC004,Upper Layer,FY22Q4,2022-03-31,MSME,8246.55,6.798,560.6,2.651,218.62,0.61,28.11,1.998
NBFC004,Upper Layer,FY22Q4,2022-03-31,Microfinance,2748.85,11.246,309.14,4.386,120.56,0.61,26.85,1.354
NBFC004,Upper Layer,FY22Q4,2022-03-31,Retail (Gold),4123.27,1.748,72.07,0.682,28.12,0.61,26.17,1.268
NBFC004,Upper Layer,FY22Q4,2022-03-31,Retail (Housing),15118.67,2.806,424.23,1.094,165.4,0.61,25.5,1.38
NBFC004,Upper Layer,FY22Q4,2022-03-31,Retail (Personal/Unsecured),6872.12,9.377,644.4,3.657,251.31,0.61,26.68,2.264
NBFC004,Upper Layer,FY22Q4,2022-03-31,Retail (Vehicle),13744.25,5.507,756.9,2.148,295.23,0.61,25.21,1.621
NBFC004,Upper Layer,FY22Q4,2022-03-31,Wholesale/Corporate,8246.55,6.002,494.96,2.341,193.05,0.61,29.47,1.983
NBFC004,Upper Layer,FY23Q2,2022-09-30,Infrastructure,10414.25,4.01,417.61,1.464,152.46,0.635,30.37,1.558
NBFC004,Upper Layer,FY23Q2,2022-09-30,MSME,8926.5,5.828,520.24,2.015,179.87,0.654,28.41,2.279
NBFC004,Upper Layer,FY23Q2,2022-09-30,Microfinance,2975.5,9.602,285.71,3.457,102.86,0.64,28.72,2.243
NBFC004,Upper Layer,FY23Q2,2022-09-30,Retail (Gold),4463.25,1.554,69.36,0.559,24.95,0.64,27.23,2.502
NBFC004,Upper Layer,FY23Q2,2022-09-30,Retail (Housing),16365.24,2.368,387.53,0.852,139.43,0.64,29.46,2.516
NBFC004,Upper Layer,FY23Q2,2022-09-30,Retail (Personal/Unsecured),7438.75,8.108,603.13,2.919,217.14,0.64,26.3,2.505
NBFC004,Upper Layer,FY23Q2,2022-09-30,Retail (Vehicle),14877.49,4.957,737.48,1.785,265.56,0.64,25.11,1.827
NBFC004,Upper Layer,FY23Q2,2022-09-30,Wholesale/Corporate,8926.5,5.246,468.28,1.889,168.62,0.64,25.02,2.013
NBFC004,Upper Layer,FY23Q4,2023-03-31,Infrastructure,11248.2,3.078,346.22,1.016,114.28,0.67,28.14,3.328
NBFC004,Upper Layer,FY23Q4,2023-03-31,MSME,9641.31,4.397,423.93,1.451,139.9,0.67,28.2,3.175
NBFC004,Upper Layer,FY23Q4,2023-03-31,Microfinance,3213.77,7.283,234.06,2.403,77.23,0.67,26.95,2.622
NBFC004,Upper Layer,FY23Q4,2023-03-31,Retail (Gold),4820.66,1.258,60.64,0.415,20.01,0.67,25.76,3.171
NBFC004,Upper Layer,FY23Q4,2023-03-31,Retail (Housing),17675.74,1.943,343.44,0.641,113.3,0.67,29.41,3.304
NBFC004,Upper Layer,FY23Q4,2023-03-31,Retail (Personal/Unsecured),8034.43,6.248,501.99,2.062,165.67,0.67,29.38,2.888
NBFC004,Upper Layer,FY23Q4,2023-03-31,Retail (Vehicle),16068.86,3.726,598.73,1.23,197.65,0.67,25.46,3.056
NBFC004,Upper Layer,FY23Q4,2023-03-31,Wholesale/Corporate,9641.31,4.077,393.08,1.376,132.66,0.663,26.87,2.563
NBFC004,Upper Layer,FY24Q2,2023-09-30,Infrastructure,12265.21,2.971,364.4,0.891,109.28,0.7,28.81,2.795
NBFC004,Upper Layer,FY24Q2,2023-09-30,MSME,10513.04,4.32,454.16,1.296,136.25,0.7,29.6,2.864
NBFC004,Upper Layer,FY24Q2,2023-09-30,Microfinance,3504.35,7.109,249.12,2.133,74.75,0.7,29.54,3.437
NBFC004,Upper Layer,FY24Q2,2023-09-30,Retail (Gold),5256.52,1.222,64.23,0.367,19.29,0.7,29.08,2.87
NBFC004,Upper Layer,FY24Q2,2023-09-30,Retail (Housing),19273.91,1.869,360.23,0.561,108.13,0.7,26.95,3.369
NBFC004,Upper Layer,FY24Q2,2023-09-30,Retail (Personal/Unsecured),8760.87,5.8934999999999995,516.32,1.795,157.26,0.695,27.95,2.728
NBFC004,Upper Layer,FY24Q2,2023-09-30,Retail (Vehicle),17521.74,3.671,643.22,1.101,192.91,0.7,28.07,3.259
NBFC004,Upper Layer,FY24Q2,2023-09-30,Wholesale/Corporate,10513.04,3.848,404.54,1.154,121.32,0.7,30.44,2.846
NBFC004,Upper Layer,FY24Q4,2024-03-31,Infrastructure,13668.7,2.056,281.03,0.555,75.86,0.73,24.45,3.262
NBFC004,Upper Layer,FY24Q4,2024-03-31,MSME,11716.03,2.735,320.43,0.738,86.46,0.73,27.67,2.999
NBFC004,Upper Layer,FY24Q4,2024-03-31,Microfinance,3905.34,4.773,186.4,1.289,50.34,0.73,27.22,3.14
NBFC004,Upper Layer,FY24Q4,2024-03-31,Retail (Gold),5858.01,0.788,46.16,0.213,12.48,0.73,27.29,2.86
NBFC004,Upper Layer,FY24Q4,2024-03-31,Retail (Housing),21479.38,1.208,259.47,0.313,67.23,0.741,26.68,3.618
NBFC004,Upper Layer,FY24Q4,2024-03-31,Retail (Personal/Unsecured),9763.36,3.855,376.38,1.041,101.64,0.73,25.43,3.667
NBFC004,Upper Layer,FY24Q4,2024-03-31,Retail (Vehicle),19526.71,2.301,449.31,0.626,122.24,0.728,28.51,3.25
NBFC004,Upper Layer,FY24Q4,2024-03-31,Wholesale/Corporate,11716.03,2.634,308.6,0.711,83.3,0.73,28.25,3.477
NBFC004,Upper Layer,FY25Q2,2024-09-30,Infrastructure,14604.35,2.689,392.71,0.655,95.66,0.756,25.16,2.581
NBFC004,Upper Layer,FY25Q2,2024-09-30,MSME,12518.02,3.803,476.06,0.913,114.29,0.76,26.23,3.249
NBFC004,Upper Layer,FY25Q2,2024-09-30,Microfinance,4172.67,6.565,273.94,1.576,65.76,0.76,25.64,2.938
NBFC004,Upper Layer,FY25Q2,2024-09-30,Retail (Gold),6259.01,1.0,62.59,0.24,15.02,0.76,27.8,3.059
NBFC004,Upper Layer,FY25Q2,2024-09-30,Retail (Housing),22949.7,1.592,365.36,0.382,87.67,0.76,23.66,3.109
NBFC004,Upper Layer,FY25Q2,2024-09-30,Retail (Personal/Unsecured),10431.68,5.297000000000001,552.57,1.31,136.66,0.753,23.28,2.931
NBFC004,Upper Layer,FY25Q2,2024-09-30,Retail (Vehicle),20863.36,3.212,670.13,0.771,160.86,0.76,28.87,2.883
NBFC004,Upper Layer,FY25Q2,2024-09-30,Wholesale/Corporate,12518.02,3.277,410.22,0.786,98.39,0.76,23.65,3.4
NBFC004,Upper Layer,FY25Q4,2025-03-31,Infrastructure,15540.01,2.412,374.83,0.507,78.79,0.79,25.24,3.132
NBFC004,Upper Layer,FY25Q4,2025-03-31,MSME,13320.01,3.543,471.93,0.744,99.1,0.79,26.84,2.484
NBFC004,Upper Layer,FY25Q4,2025-03-31,Microfinance,4440.0,5.478,243.22,1.15,51.06,0.79,28.39,2.553
NBFC004,Upper Layer,FY25Q4,2025-03-31,Retail (Gold),6660.0,0.946,63.0,0.199,13.25,0.79,27.26,2.668
NBFC004,Upper Layer,FY25Q4,2025-03-31,Retail (Housing),24420.01,1.488,363.37,0.312,76.19,0.79,23.17,2.828
NBFC004,Upper Layer,FY25Q4,2025-03-31,Retail (Personal/Unsecured),11100.0,4.757,528.03,0.999,110.89,0.79,23.03,3.184
NBFC004,Upper Layer,FY25Q4,2025-03-31,Retail (Vehicle),22200.01,2.898,643.36,0.609,135.2,0.79,23.98,2.512
NBFC004,Upper Layer,FY25Q4,2025-03-31,Wholesale/Corporate,13320.01,3.111,414.39,0.653,86.98,0.79,26.72,3.108
NBFC005,Upper Layer,FY21Q4,2021-03-31,Infrastructure,9540.41,4.831,460.9,2.174,207.41,0.55,24.43,1.083
NBFC005,Upper Layer,FY21Q4,2021-03-31,MSME,8177.5,7.228,591.07,3.253,266.01,0.55,23.61,1.318
NBFC005,Upper Layer,FY21Q4,2021-03-31,Microfinance,2725.83,11.265,307.06,5.069,138.17,0.55,24.46,2.001
NBFC005,Upper Layer,FY21Q4,2021-03-31,Retail (Gold),4088.75,1.936,79.16,0.871,35.61,0.55,23.07,1.45
NBFC005,Upper Layer,FY21Q4,2021-03-31,Retail (Housing),14992.07,3.112,466.55,1.4,209.89,0.55,24.65,1.357
NBFC005,Upper Layer,FY21Q4,2021-03-31,Retail (Personal/Unsecured),6814.58,10.103,688.48,4.546,309.79,0.55,24.68,1.472
NBFC005,Upper Layer,FY21Q4,2021-03-31,Retail (Vehicle),13629.16,5.894,803.3,2.652,361.45,0.55,25.29,1.583
NBFC005,Upper Layer,FY21Q4,2021-03-31,Wholesale/Corporate,8177.5,6.232,509.62,2.804,229.3,0.55,27.66,1.001
NBFC005,Upper Layer,FY22Q2,2021-09-30,Infrastructure,10076.79,5.314,535.48,2.1654999999999998,218.21,0.592,27.49,1.524
NBFC005,Upper Layer,FY22Q2,2021-09-30,MSME,8637.25,7.548,651.94,3.17,273.8,0.58,24.55,1.649
NBFC005,Upper Layer,FY22Q2,2021-09-30,Microfinance,2936.66,12.268,360.27,5.153,151.33,0.58,27.93,1.15
NBFC005,Upper Layer,FY22Q2,2021-09-30,Retail (Gold),4318.63,2.046,88.36,0.859,37.1,0.58,27.33,2.17
NBFC005,Upper Layer,FY22Q2,2021-09-30,Retail (Housing),15834.96,3.286,520.34,1.38,218.52,0.58,28.36,1.366
NBFC005,Upper Layer,FY22Q2,2021-09-30,Retail (Personal/Unsecured),7197.71,9.606,691.41,4.035,290.43,0.58,27.27,2.17
NBFC005,Upper Layer,FY22Q2,2021-09-30,Retail (Vehicle),14395.42,5.947,856.1,2.642,380.33,0.556,24.41,1.504
NBFC005,Upper Layer,FY22Q2,2021-09-30,Wholesale/Corporate,8637.25,6.421,554.6,2.697,232.95,0.58,23.53,1.336
NBFC005,Upper Layer,FY22Q4,2022-03-31,Infrastructure,10615.42,4.707,499.67,1.836,194.9,0.61,25.07,1.71
NBFC005,Upper Layer,FY22Q4,2022-03-31,MSME,9098.93,6.495,590.98,2.533,230.48,0.61,25.69,1.362
NBFC005,Upper Layer,FY22Q4,2022-03-31,Microfinance,3032.98,10.925,331.35,4.261,129.24,0.61,25.11,1.566
NBFC005,Upper Layer,FY22Q4,2022-03-31,Retail (Gold),4549.47,1.885,85.76,0.735,33.44,0.61,27.17,1.84
NBFC005,Upper Layer,FY22Q4,2022-03-31,Retail (Housing),16681.37,2.838,473.42,1.107,184.66,0.61,25.24,1.367
NBFC005,Upper Layer,FY22Q4,2022-03-31,Retail (Personal/Unsecured),7582.44,8.995,682.04,3.508,265.99,0.61,26.33,2.294
NBFC005,Upper Layer,FY22Q4,2022-03-31,Retail (Vehicle),15164.88,5.527,838.16,2.156,326.95,0.61,27.71,1.464
NBFC005,Upper Layer,FY22Q4,2022-03-31,Wholesale/Corporate,9098.93,6.136,558.31,2.393,217.74,0.61,26.93,1.328
NBFC005,Upper Layer,FY23Q2,2022-09-30,Infrastructure,11490.69,4.064,466.98,1.463,168.11,0.64,25.05,1.901
NBFC005,Upper Layer,FY23Q2,2022-09-30,MSME,9849.16,5.977,588.68,2.098,206.64,0.649,25.15,2.527
NBFC005,Upper Layer,FY23Q2,2022-09-30,Microfinance,3283.05,9.421,309.3,3.42,112.28,0.637,24.52,2.301
NBFC005,Upper Layer,FY23Q2,2022-09-30,Retail (Gold),4924.58,1.526,75.15,0.549,27.04,0.64,25.89,2.317
NBFC005,Upper Layer,FY23Q2,2022-09-30,Retail (Housing),18056.79,2.463,444.74,0.887,160.16,0.64,27.16,2.28
NBFC005,Upper Layer,FY23Q2,2022-09-30,Retail (Personal/Unsecured),8207.63,8.242,676.47,2.967,243.52,0.64,27.39,2.163
NBFC005,Upper Layer,FY23Q2,2022-09-30,Retail (Vehicle),16415.27,4.814,790.23,1.733,284.48,0.64,29.01,2.25
NBFC005,Upper Layer,FY23Q2,2022-09-30,Wholesale/Corporate,9849.16,4.958,488.32,1.785,175.81,0.64,28.55,2.25
NBFC005,Upper Layer,FY23Q4,2023-03-31,Infrastructure,12410.84,3.203,397.52,1.057,131.18,0.67,25.85,2.492
NBFC005,Upper Layer,FY23Q4,2023-03-31,MSME,10637.86,4.779,508.38,1.577,167.76,0.67,25.75,2.353
NBFC005,Upper Layer,FY23Q4,2023-03-31,Microfinance,3616.87,7.317,264.65,2.415,87.35,0.67,29.44,2.771
NBFC005,Upper Layer,FY23Q4,2023-03-31,Retail (Gold),5318.93,1.178,62.66,0.389,20.69,0.67,25.32,3.496
NBFC005,Upper Layer,FY23Q4,2023-03-31,Retail (Housing),19502.75,1.997,389.47,0.659,128.52,0.67,28.4,3.225
NBFC005,Upper Layer,FY23Q4,2023-03-31,Retail (Personal/Unsecured),8864.88,6.418,568.95,2.118,187.76,0.67,30.0,2.75
NBFC005,Upper Layer,FY23Q4,2023-03-31,Retail (Vehicle),17729.77,3.752,665.22,1.238,219.49,0.67,27.61,3.152
NBFC005,Upper Layer,FY23Q4,2023-03-31,Wholesale/Corporate,10637.86,4.074,433.39,1.344,142.97,0.67,26.87,3.193
NBFC005,Upper Layer,FY24Q2,2023-09-30,Infrastructure,13532.98,3.055,413.43,0.916,123.96,0.7,27.14,2.928
NBFC005,Upper Layer,FY24Q2,2023-09-30,MSME,11599.69,4.261,494.26,1.278,148.24,0.7,29.21,2.624
NBFC005,Upper Layer,FY24Q2,2023-09-30,Microfinance,3866.56,6.96,269.11,2.088,80.73,0.7,28.37,3.277
NBFC005,Upper Layer,FY24Q2,2023-09-30,Retail (Gold),5799.85,1.173,68.03,0.352,20.42,0.7,28.51,2.963
NBFC005,Upper Layer,FY24Q2,2023-09-30,Retail (Housing),21266.1,1.829,388.96,0.549,116.75,0.7,30.45,2.66
NBFC005,Upper Layer,FY24Q2,2023-09-30,Retail (Personal/Unsecured),9666.41,5.588,540.16,1.676,162.01,0.7,25.91,2.726
NBFC005,Upper Layer,FY24Q2,2023-09-30,Retail (Vehicle),19332.82,3.42,661.18,1.026,198.35,0.7,28.49,3.107
NBFC005,Upper Layer,FY24Q2,2023-09-30,Wholesale/Corporate,11599.69,3.973,460.86,1.192,138.27,0.7,25.61,3.638
NBFC005,Upper Layer,FY24Q4,2024-03-31,Infrastructure,15081.53,1.921,289.72,0.519,78.27,0.73,23.98,3.237
NBFC005,Upper Layer,FY24Q4,2024-03-31,MSME,12927.02,2.976,384.71,0.804,103.93,0.73,28.22,2.772
NBFC005,Upper Layer,FY24Q4,2024-03-31,Microfinance,4309.01,4.437,191.19,1.198,51.62,0.73,28.86,3.106
NBFC005,Upper Layer,FY24Q4,2024-03-31,Retail (Gold),6463.51,0.742,47.96,0.2,12.93,0.73,25.2,2.742
NBFC005,Upper Layer,FY24Q4,2024-03-31,Retail (Housing),23699.54,1.209,286.53,0.326,77.26,0.73,26.68,3.687
NBFC005,Upper Layer,FY24Q4,2024-03-31,Retail (Personal/Unsecured),10772.52,3.868,416.68,1.044,112.47,0.73,25.29,2.897
NBFC005,Upper Layer,FY24Q4,2024-03-31,Retail (Vehicle),21545.04,2.2,473.99,0.594,127.98,0.73,25.42,3.706
NBFC005,Upper Layer,FY24Q4,2024-03-31,Wholesale/Corporate,12927.02,2.577,333.13,0.696,89.97,0.73,28.23,3.243
NBFC005,Upper Layer,FY25Q2,2024-09-30,Infrastructure,16113.89,2.745,442.33,0.659,106.19,0.76,25.84,2.878
NBFC005,Upper Layer,FY25Q2,2024-09-30,MSME,13811.91,3.75,517.95,0.9,124.31,0.76,28.33,3.417
NBFC005,Upper Layer,FY25Q2,2024-09-30,Microfinance,4603.97,6.546,301.38,1.571,72.33,0.76,27.93,2.909
NBFC005,Upper Layer,FY25Q2,2024-09-30,Retail (Housing),25321.83,1.68,425.41,0.403,102.05,0.76,27.66,2.642
NBFC005,Upper Layer,FY25Q2,2024-09-30,Retail (Personal/Unsecured),11509.92,5.399,621.42,1.296,149.17,0.76,23.89,3.41
NBFC005,Upper Layer,FY25Q2,2024-09-30,Retail (Vehicle),23019.85,3.11,715.92,0.746,171.73,0.76,25.51,3.252
NBFC005,Upper Layer,FY25Q2,2024-09-30,Wholesale/Corporate,13811.91,3.4,469.6,0.816,112.71,0.76,25.26,3.592
NBFC005,Upper Layer,FY25Q4,2025-03-31,Infrastructure,17146.26,2.499,428.49,0.525,90.02,0.79,25.08,2.79
NBFC005,Upper Layer,FY25Q4,2025-03-31,MSME,14696.79,3.699,543.63,0.777,114.19,0.79,24.56,2.446
NBFC005,Upper Layer,FY25Q4,2025-03-31,Microfinance,4898.93,5.589,273.8,1.174,57.51,0.79,28.33,3.367
NBFC005,Upper Layer,FY25Q4,2025-03-31,Retail (Gold),7348.4,0.98,72.01,0.206,15.14,0.79,25.68,2.25
NBFC005,Upper Layer,FY25Q4,2025-03-31,Retail (Housing),26944.12,1.485,400.12,0.312,84.07,0.79,26.53,2.277
NBFC005,Upper Layer,FY25Q4,2025-03-31,Retail (Personal/Unsecured),12247.33,5.036,616.78,1.058,129.58,0.79,22.7,3.316
NBFC005,Upper Layer,FY25Q4,2025-03-31,Retail (Vehicle),24494.65,2.785,682.18,0.585,143.29,0.79,23.49,3.044
NBFC005,Upper Layer,FY25Q4,2025-03-31,Wholesale/Corporate,14990.73,3.03,454.22,0.636,95.34,0.79,28.34,2.756
NBFC006,Upper Layer,FY21Q4,2021-03-31,Infrastructure,16376.93,5.114,837.52,2.301,376.83,0.55,22.2,1.368
NBFC006,Upper Layer,FY21Q4,2021-03-31,MSME,14037.37,7.207,1011.67,3.243,455.23,0.55,22.48,1.0
NBFC006,Upper Layer,FY21Q4,2021-03-31,Microfinance,4679.12,12.268,574.03,5.521,258.33,0.55,22.17,1.691
NBFC006,Upper Layer,FY21Q4,2021-03-31,Retail (Gold),7018.68,1.957,137.36,0.881,61.83,0.55,23.43,1.599
NBFC006,Upper Layer,FY21Q4,2021-03-31,Retail (Housing),25735.17,3.146,809.63,1.416,364.41,0.55,24.88,1.587
NBFC006,Upper Layer,FY21Q4,2021-03-31,Retail (Personal/Unsecured),11697.8,9.879,1155.63,4.446,520.08,0.55,24.02,1.773
NBFC006,Upper Layer,FY21Q4,2021-03-31,Retail (Vehicle),23395.61,6.19,1448.19,2.786,651.8,0.55,22.28,1.305
NBFC006,Upper Layer,FY21Q4,2021-03-31,Wholesale/Corporate,14037.37,6.596,925.9,2.968,416.63,0.55,22.75,1.344
NBFC006,Upper Layer,FY22Q2,2021-09-30,Infrastructure,17297.67,5.388,932.0,2.263,391.45,0.58,28.74,1.366
NBFC006,Upper Layer,FY22Q2,2021-09-30,MSME,14826.58,7.72,1144.61,3.242,480.68,0.58,27.12,1.789
NBFC006,Upper Layer,FY22Q2,2021-09-30,Microfinance,4942.19,12.0605,596.05,4.833,238.86,0.599,25.22,2.036
NBFC006,Upper Layer,FY22Q2,2021-09-30,Retail (Gold),7413.29,1.934,143.37,0.812,60.2,0.58,27.07,1.44
NBFC006,Upper Layer,FY22Q2,2021-09-30,Retail (Housing),27182.06,3.284,892.66,1.379,374.84,0.58,25.03,1.802
NBFC006,Upper Layer,FY22Q2,2021-09-30,Retail (Personal/Unsecured),12355.48,9.874,1219.98,4.147,512.38,0.58,24.46,1.369
NBFC006,Upper Layer,FY22Q2,2021-09-30,Retail (Vehicle),24710.96,6.309,1559.01,2.65,654.84,0.58,27.09,1.623
NBFC006,Upper Layer,FY22Q2,2021-09-30,Wholesale/Corporate,14826.58,6.934,1028.08,2.912,431.75,0.58,25.14,1.187
NBFC006,Upper Layer,FY22Q4,2022-03-31,Infrastructure,18222.27,4.808,876.13,1.875,341.67,0.61,27.18,1.6644999999999999
NBFC006,Upper Layer,FY22Q4,2022-03-31,MSME,15619.09,6.699,1046.32,2.613,408.13,0.61,29.53,1.291
NBFC006,Upper Layer,FY22Q4,2022-03-31,Microfinance,5206.36,10.83,563.85,4.224,219.92,0.61,25.35,1.872
NBFC006,Upper Layer,FY22Q4,2022-03-31,Retail (Gold),7809.54,1.908,149.01,0.709,55.37,0.628,26.17,1.391
NBFC006,Upper Layer,FY22Q4,2022-03-31,Retail (Housing),28634.99,2.789,798.63,1.088,311.55,0.61,26.96,1.982
NBFC006,Upper Layer,FY22Q4,2022-03-31,Retail (Personal/Unsecured),13015.91,9.295,1209.83,3.625,471.83,0.61,23.74,1.638
NBFC006,Upper Layer,FY22Q4,2022-03-31,Retail (Vehicle),26031.81,5.583,1453.36,2.177,566.71,0.61,24.1,1.516
NBFC006,Upper Layer,FY22Q4,2022-03-31,Wholesale/Corporate,15619.09,5.783,903.25,2.255,352.21,0.61,24.09,2.258
NBFC006,Upper Layer,FY23Q2,2022-09-30,Infrastructure,19724.74,3.994,787.81,1.438,283.64,0.64,30.07,1.89
NBFC006,Upper Layer,FY23Q2,2022-09-30,MSME,16906.92,5.745,971.3,2.068,349.64,0.64,26.49,2.173
NBFC006,Upper Layer,FY23Q2,2022-09-30,Microfinance,5635.64,9.369,528.0,3.373,190.09,0.64,27.75,2.33
NBFC006,Upper Layer,FY23Q2,2022-09-30,Retail (Gold),8453.46,1.526,129.0,0.549,46.41,0.64,26.24,2.478
NBFC006,Upper Layer,FY23Q2,2022-09-30,Retail (Housing),30996.02,2.367,733.68,0.852,264.09,0.64,25.86,2.457
NBFC006,Upper Layer,FY23Q2,2022-09-30,Retail (Personal/Unsecured),14089.1,7.639,1076.27,2.75,387.45,0.64,29.04,2.326
NBFC006,Upper Layer,FY23Q2,2022-09-30,Retail (Vehicle),28178.2,4.6,1296.2,1.656,466.63,0.64,28.65,1.559
NBFC006,Upper Layer,FY23Q2,2022-09-30,Wholesale/Corporate,16906.92,5.174,874.76,1.922,324.95,0.629,27.67,2.456
NBFC006,Upper Layer,FY23Q4,2023-03-31,Infrastructure,21304.26,3.039,647.44,1.003,213.68,0.67,29.02,2.826
NBFC006,Upper Layer,FY23Q4,2023-03-31,MSME,18260.79,4.518,825.02,1.491,272.27,0.67,28.75,3.208
NBFC006,Upper Layer,FY23Q4,2023-03-31,Microfinance,6086.93,7.482,455.42,2.469,150.29,0.67,25.67,2.732
NBFC006,Upper Layer,FY23Q4,2023-03-31,Retail (Gold),9130.4,1.256,114.68,0.414,37.8,0.67,26.39,2.683
NBFC006,Upper Layer,FY23Q4,2023-03-31,Retail (Housing),33478.12,1.964,657.51,0.648,216.94,0.67,27.6,3.394
NBFC006,Upper Layer,FY23Q4,2023-03-31,Retail (Personal/Unsecured),15217.33,5.959,906.8,1.966,299.17,0.67,29.11,3.256
NBFC006,Upper Layer,FY23Q4,2023-03-31,Retail (Vehicle),30434.66,3.82,1162.6,1.261,383.78,0.67,29.13,2.627
NBFC006,Upper Layer,FY23Q4,2023-03-31,Wholesale/Corporate,18260.79,3.906,713.27,1.289,235.38,0.67,25.11,2.553
NBFC006,Upper Layer,FY24Q2,2023-09-30,Infrastructure,23230.5,3.149,731.53,0.945,219.53,0.7,29.81,3.654
NBFC006,Upper Layer,FY24Q2,2023-09-30,MSME,19911.86,4.505,897.03,1.351,269.01,0.7,30.43,3.641
NBFC006,Upper Layer,FY24Q2,2023-09-30,Microfinance,6637.29,6.948,461.16,2.084,138.32,0.7,29.87,2.604
NBFC006,Upper Layer,FY24Q2,2023-09-30,Retail (Gold),9955.93,1.186,118.08,0.356,35.44,0.7,25.85,2.774
NBFC006,Upper Layer,FY24Q2,2023-09-30,Retail (Housing),36505.08,1.873,683.74,0.562,205.16,0.7,29.29,3.57
NBFC006,Upper Layer,FY24Q2,2023-09-30,Retail (Personal/Unsecured),16593.22,5.72,949.13,1.716,284.74,0.7,24.67,3.443
NBFC006,Upper Layer,FY24Q2,2023-09-30,Retail (Vehicle),33186.43,3.558,1180.77,1.067,354.1,0.7,26.71,3.05
NBFC006,Upper Layer,FY24Q2,2023-09-30,Wholesale/Corporate,19911.86,3.73,742.71,1.119,222.81,0.7,29.41,3.1254999999999997
NBFC006,Upper Layer,FY24Q4,2024-03-31,Infrastructure,25888.72,1.949,504.57,0.526,136.17,0.73,29.14,3.593
NBFC006,Upper Layer,FY24Q4,2024-03-31,MSME,22190.33,2.794,620.0,0.754,167.32,0.73,25.87,2.748
NBFC006,Upper Layer,FY24Q4,2024-03-31,Microfinance,7396.78,4.637,342.99,1.192,88.17,0.743,27.79,2.768
